logz logzerr logvol nlive logl logwt insert_order
-3.417908061459487770e+06 3.782797172285588022e+04 -1.459999999999979980e+00 4.000000000000000000e+02 -3.372915614439356606e+06 -3.372923067153643351e+06 2.149999999999999967e-01
-3.372923067153643351e+06 5.267799261064437451e+04 -1.462499999999979927e+00 4.000000000000000000e+02 -3.354578043666434009e+06 -3.354585498880720697e+06 5.100000000000000089e-01
-3.354585498880720697e+06 7.940572877626939771e+03 -1.464999999999979874e+00 4.000000000000000000e+02 -3.353972303064496722e+06 -3.353979760778783355e+06 2.000000000000000042e-02
-3.353979760778783355e+06 5.223269806373875326e+03 -1.467499999999979821e+00 4.000000000000000000e+02 -3.351174235139274038e+06 -3.351181695353560615e+06 1.344999999999999973e+00
-3.351181695353560615e+06 5.812520090049828468e+03 -1.469999999999979767e+00 4.000000000000000000e+02 -3.290720608278371859e+06 -3.290728070992658380e+06 4.249999999999999889e-01
-3.290728070992658380e+06 2.658947965543472674e+04 -1.472499999999979714e+00 4.000000000000000000e+02 -3.289940415854667313e+06 -3.289947881068953779e+06 8.599999999999999867e-01
-3.289947881068953779e+06 3.681475532201705505e+02 -1.474999999999979661e+00 4.000000000000000000e+02 -3.233896862303117756e+06 -3.233904330017404631e+06 7.099999999999999645e-01
-3.233904330017404631e+06 2.770740941655788993e+04 -1.477499999999979607e+00 4.000000000000000000e+02 -3.198460288884192239e+06 -3.198467759098479059e+06 1.849999999999999978e-01
-3.198467759098479059e+06 3.400914283336868539e+04 -1.479999999999979554e+00 4.000000000000000000e+02 -3.178535292973881587e+06 -3.178542765688168351e+06 6.400000000000000133e-01
-3.178542765688168351e+06 3.254845922868504567e+04 -1.482499999999979501e+00 4.000000000000000000e+02 -3.131785844893351663e+06 -3.131793320107638370e+06 1.564999999999999947e+00
-3.131793320107638370e+06 2.304714178990263099e+04 -1.484999999999979448e+00 4.000000000000000000e+02 -3.128171884217593819e+06 -3.128179361931880470e+06 4.450000000000000067e-01
-3.128179361931880470e+06 2.374140706309191228e+04 -1.487499999999979394e+00 4.000000000000000000e+02 -3.126213153026229236e+06 -3.126220633240515832e+06 1.550000000000000044e+00
-3.126220633240515832e+06 1.929771302986013325e+04 -1.489999999999979341e+00 4.000000000000000000e+02 -3.076867381735905539e+06 -3.076874864450192079e+06 6.550000000000000266e-01
-3.076874864450192079e+06 2.500775072580006599e+04 -1.492499999999979288e+00 4.000000000000000000e+02 -3.060470844053446315e+06 -3.060478329267732799e+06 1.849999999999999978e-01
-3.060478329267732799e+06 1.817033409686724190e+04 -1.494999999999979234e+00 4.000000000000000000e+02 -3.045639830188221298e+06 -3.045647317902508192e+06 1.044999999999999929e+00
-3.045647317902508192e+06 7.312056237672514726e+03 -1.497499999999979181e+00 4.000000000000000000e+02 -3.037009664514513221e+06 -3.037017154728800058e+06 1.995000000000000107e+00
-3.037017154728800058e+06 8.743248026395996931e+03 -1.499999999999979128e+00 4.000000000000000000e+02 -3.004270603844935074e+06 -3.004278096559221856e+06 8.000000000000000444e-01
-3.004278096559221856e+06 2.205207194145675749e+04 -1.502499999999979075e+00 4.000000000000000000e+02 -2.966581657928324305e+06 -2.966589153142611030e+06 1.885000000000000009e+00
-2.966589153142611030e+06 3.499039629397354292e+04 -1.504999999999979021e+00 4.000000000000000000e+02 -2.845640512754647061e+06 -2.845648010468933731e+06 6.800000000000000488e-01
-2.845648010468933731e+06 6.047053962188046717e+04 -1.507499999999978968e+00 4.000000000000000000e+02 -2.816575165422332007e+06 -2.816582665636618622e+06 1.594999999999999973e+00
-2.816582665636618622e+06 4.150730536661625956e+04 -1.509999999999978915e+00 4.000000000000000000e+02 -2.812062497589515988e+06 -2.812070000303802546e+06 8.900000000000000133e-01
-2.812070000303802546e+06 1.954299579386849928e+03 -1.512499999999978861e+00 4.000000000000000000e+02 -2.806935714786230586e+06 -2.806943220000517089e+06 1.860000000000000098e+00
-2.806943220000517089e+06 3.193063643166914062e+03 -1.514999999999978808e+00 4.000000000000000000e+02 -2.756697161681327969e+06 -2.756704669395614881e+06 1.040000000000000036e+00
-2.756704669395614881e+06 2.175396819899273396e+04 -1.517499999999978755e+00 4.000000000000000000e+02 -2.708807911962615792e+06 -2.708815422176902648e+06 3.350000000000000200e-01
-2.708815422176902648e+06 3.734692152777273441e+04 -1.519999999999978701e+00 4.000000000000000000e+02 -2.702726653967813589e+06 -2.702734166682100389e+06 1.685000000000000053e+00
-2.702734166682100389e+06 2.633359473698607871e+03 -1.522499999999978648e+00 4.000000000000000000e+02 -2.697854818148536608e+06 -2.697862333362823352e+06 2.300000000000000100e-01
-2.697862333362823352e+06 3.351050881488284176e+03 -1.524999999999978595e+00 4.000000000000000000e+02 -2.603851094290027395e+06 -2.603858612004314084e+06 4.000000000000000083e-02
-2.603858612004314084e+06 4.920199772404220857e+04 -1.527499999999978542e+00 4.000000000000000000e+02 -2.586956575326834340e+06 -2.586964095541120972e+06 7.049999999999999600e-01
-2.586964095541120972e+06 6.296715208424139746e+03 -1.529999999999978488e+00 4.000000000000000000e+02 -2.584633339494066779e+06 -2.584640862208353356e+06 1.935000000000000053e+00
-2.584640862208353356e+06 5.190365699619501356e+03 -1.532499999999978435e+00 4.000000000000000000e+02 -2.546779963634353597e+06 -2.546787488848640118e+06 1.870000000000000107e+00
-2.546787488848640118e+06 1.840382884029650813e+04 -1.534999999999978382e+00 4.000000000000000000e+02 -2.515648057332072873e+06 -2.515655585046359338e+06 1.499999999999999944e-02
-2.515655585046359338e+06 2.561922314533249300e+04 -1.537499999999978328e+00 4.000000000000000000e+02 -2.497679104984061792e+06 -2.497686635198348667e+06 1.254999999999999893e+00
-2.497686635198348667e+06 6.697820008338780099e+03 -1.539999999999978275e+00 4.000000000000000000e+02 -2.493589365894851740e+06 -2.493596898609138560e+06 9.749999999999999778e-01
-2.493596898609138560e+06 1.927398733012050343e+03 -1.542499999999978222e+00 4.000000000000000000e+02 -2.490979524301643483e+06 -2.490987059515930247e+06 1.159999999999999920e+00
-2.490987059515930247e+06 1.972033694912544433e+03 -1.544999999999978169e+00 4.000000000000000000e+02 -2.474439190378063824e+06 -2.474446728092350531e+06 1.260000000000000009e+00
-2.474446728092350531e+06 8.367341813338976863e+03 -1.547499999999978115e+00 4.000000000000000000e+02 -2.465040654349851888e+06 -2.465048194564138539e+06 9.300000000000000488e-01
-2.465048194564138539e+06 1.137083865834110293e+04 -1.549999999999978062e+00 4.000000000000000000e+02 -2.453939446208387148e+06 -2.453946988922673743e+06 1.280000000000000027e+00
-2.453946988922673743e+06 1.209019520839444522e+04 -1.552499999999978009e+00 4.000000000000000000e+02 -2.423700763580183033e+06 -2.423708308794469573e+06 7.550000000000000044e-01
-2.423708308794469573e+06 1.773603917082045882e+04 -1.554999999999977955e+00 4.000000000000000000e+02 -2.420376482229396701e+06 -2.420384029943683185e+06 1.330000000000000071e+00
-2.420384029943683185e+06 9.072308409593984834e+03 -1.557499999999977902e+00 4.000000000000000000e+02 -2.404795697662138380e+06 -2.404803247876425274e+06 5.550000000000000488e-01
-2.404803247876425274e+06 7.269601027415406861e+03 -1.559999999999977849e+00 4.000000000000000000e+02 -2.400751370826493017e+06 -2.400758923540779855e+06 1.100000000000000089e+00
-2.400758923540779855e+06 5.352648231155098983e+03 -1.562499999999977796e+00 4.000000000000000000e+02 -2.384503934112443589e+06 -2.384511489326730371e+06 1.304999999999999938e+00
-2.384511489326730371e+06 6.054901124577088922e+03 -1.564999999999977742e+00 4.000000000000000000e+02 -2.321058534184541088e+06 -2.321066091898827814e+06 7.750000000000000222e-01
-2.321066091898827814e+06 3.314721960315805336e+04 -1.567499999999977689e+00 4.000000000000000000e+02 -2.309045232573970221e+06 -2.309052792788256891e+06 1.125000000000000000e+00
-2.309052792788256891e+06 2.041189945455697671e+04 -1.569999999999977636e+00 4.000000000000000000e+02 -2.275053930212011561e+06 -2.275061492926298175e+06 3.400000000000000244e-01
-2.275061492926298175e+06 2.066377940567812402e+04 -1.572499999999977582e+00 4.000000000000000000e+02 -2.258359212395337876e+06 -2.258366777609624434e+06 1.749999999999999889e-01
-2.258366777609624434e+06 2.349643488741068722e+04 -1.574999999999977529e+00 4.000000000000000000e+02 -2.245858876593156718e+06 -2.245866444307443220e+06 5.000000000000000278e-02
-2.245866444307443220e+06 1.697387253684928146e+04 -1.577499999999977476e+00 4.000000000000000000e+02 -2.229141754962167237e+06 -2.229149325176454149e+06 8.399999999999999689e-01
-2.229149325176454149e+06 1.230438197399056662e+04 -1.579999999999977423e+00 4.000000000000000000e+02 -2.188959753390412312e+06 -2.188967326104699168e+06 3.049999999999999933e-01
-2.188967326104699168e+06 2.697573185798302802e+04 -1.582499999999977369e+00 4.000000000000000000e+02 -2.176916430479828268e+06 -2.176924005694115069e+06 6.099999999999999867e-01
-2.176924005694115069e+06 1.929867454678464856e+04 -1.584999999999977316e+00 4.000000000000000000e+02 -2.153663211367842276e+06 -2.153670789082129020e+06 1.700000000000000122e-01
-2.153670789082129020e+06 2.207756935328491818e+04 -1.587499999999977263e+00 4.000000000000000000e+02 -2.135820440261272248e+06 -2.135828020475558937e+06 8.500000000000000611e-02
-2.135828020475558937e+06 1.261036658400591296e+04 -1.589999999999977209e+00 4.000000000000000000e+02 -2.121614921732355841e+06 -2.121622504446642473e+06 1.959999999999999964e+00
-2.121622504446642473e+06 1.754845924607145207e+04 -1.592499999999977156e+00 4.000000000000000000e+02 -2.094720345202029683e+06 -2.094727930416316260e+06 1.014999999999999902e+00
-2.094727930416316260e+06 1.965984852014744320e+04 -1.594999999999977103e+00 4.000000000000000000e+02 -2.081858503825184423e+06 -2.081866091539471177e+06 7.249999999999999778e-01
-2.081866091539471177e+06 2.403349301537564315e+04 -1.597499999999977049e+00 4.000000000000000000e+02 -2.080680161021069391e+06 -2.080687751235356089e+06 5.000000000000000000e-01
-2.080687751235356089e+06 2.200570650923085486e+04 -1.599999999999976996e+00 4.000000000000000000e+02 -2.044127844595936593e+06 -2.044135437310223235e+06 1.625000000000000000e+00
-2.044135437310223235e+06 3.258077936192852212e+04 -1.602499999999976943e+00 4.000000000000000000e+02 -2.038140989125527442e+06 -2.038148584339814028e+06 5.949999999999999734e-01
-2.038148584339814028e+06 3.433720609720014181e+04 -1.604999999999976890e+00 4.000000000000000000e+02 -2.037449787545038154e+06 -2.037457385259324918e+06 1.314999999999999947e+00
-2.037457385259324918e+06 3.442211382486451475e+04 -1.607499999999976836e+00 4.000000000000000000e+02 -2.015764341472702101e+06 -2.015771941686988808e+06 1.784999999999999920e+00
-2.015771941686988808e+06 3.687213910113670136e+04 -1.609999999999976783e+00 4.000000000000000000e+02 -2.014475967819811543e+06 -2.014483570534098195e+06 1.540000000000000036e+00
-2.014483570534098195e+06 9.775837714790315658e+03 -1.612499999999976730e+00 4.000000000000000000e+02 -2.002580306946468074e+06 -2.002587912160754669e+06 7.249999999999999778e-01
-2.002587912160754669e+06 1.012388318949730819e+04 -1.614999999999976676e+00 4.000000000000000000e+02 -1.972479867310052272e+06 -1.972487475024339044e+06 1.760000000000000009e+00
-1.972487475024339044e+06 2.133054740160045912e+04 -1.617499999999976623e+00 4.000000000000000000e+02 -1.969215067242694320e+06 -1.969222677456981037e+06 4.349999999999999978e-01
-1.969222677456981037e+06 9.137286315045870651e+03 -1.619999999999976570e+00 4.000000000000000000e+02 -1.900981274553467287e+06 -1.900988887267753948e+06 5.999999999999999778e-02
-1.900988887267753948e+06 3.256092577582616286e+04 -1.622499999999976517e+00 4.000000000000000000e+02 -1.893536058455305872e+06 -1.893543673669592477e+06 1.284999999999999920e+00
-1.893543673669592477e+06 2.790997478808936648e+04 -1.624999999999976463e+00 4.000000000000000000e+02 -1.889979246890651528e+06 -1.889986864604938310e+06 1.675000000000000044e+00
-1.889986864604938310e+06 1.202353563441496354e+00 -1.627499999999976410e+00 4.000000000000000000e+02 -1.879739318467995850e+06 -1.879746938682282576e+06 8.000000000000000444e-01
-1.879746938682282576e+06 5.120062185590589252e+03 -1.629999999999976357e+00 4.000000000000000000e+02 -1.844864970101666637e+06 -1.844872592815953307e+06 5.100000000000000089e-01
-1.844872592815953307e+06 1.783143278522531546e+04 -1.632499999999976303e+00 4.000000000000000000e+02 -1.837351280348491389e+06 -1.837358905562778004e+06 1.155000000000000027e+00
-1.837358905562778004e+06 1.159975722196378229e+04 -1.634999999999976250e+00 4.000000000000000000e+02 -1.836036784793790895e+06 -1.836044412508077687e+06 1.080000000000000071e+00
-1.836044412508077687e+06 5.695401364282582790e+02 -1.637499999999976197e+00 4.000000000000000000e+02 -1.832231496645940468e+06 -1.832239126860227203e+06 9.499999999999999556e-01
-1.832239126860227203e+06 1.415015695443213417e+03 -1.639999999999976144e+00 4.000000000000000000e+02 -1.788471634455109481e+06 -1.788479267169396160e+06 2.999999999999999889e-01
-1.788479267169396160e+06 2.157442868759655903e+04 -1.642499999999976090e+00 4.000000000000000000e+02 -1.778329017629647162e+06 -1.778336652843933785e+06 1.360000000000000098e+00
-1.778336652843933785e+06 1.445597190516034061e+04 -1.644999999999976037e+00 4.000000000000000000e+02 -1.767160853706984315e+06 -1.767168491421271116e+06 9.250000000000000444e-01
-1.767168491421271116e+06 8.876100327729769560e+03 -1.647499999999975984e+00 4.000000000000000000e+02 -1.758367411808381090e+06 -1.758375052022667835e+06 1.584999999999999964e+00
-1.758375052022667835e+06 8.453019365183514310e+03 -1.649999999999975930e+00 4.000000000000000000e+02 -1.753878666524768341e+06 -1.753886309239055030e+06 1.125000000000000000e+00
-1.753886309239055030e+06 3.826629498125881582e+03 -1.652499999999975877e+00 4.000000000000000000e+02 -1.734724575249828864e+06 -1.734732220464115497e+06 1.875000000000000000e+00
-1.734732220464115497e+06 5.293936008038266664e+03 -1.654999999999975824e+00 4.000000000000000000e+02 -1.728063888017564313e+06 -1.728071535731850890e+06 5.550000000000000488e-01
-1.728071535731850890e+06 2.883923932946263449e+03 -1.657499999999975770e+00 4.000000000000000000e+02 -1.708404585833165329e+06 -1.708412236047452083e+06 1.949999999999999956e+00
-1.708412236047452083e+06 1.116302889045367010e+04 -1.659999999999975717e+00 4.000000000000000000e+02 -1.705960855427199509e+06 -1.705968508141486207e+06 1.939999999999999947e+00
-1.705968508141486207e+06 6.054067319241108635e+03 -1.662499999999975664e+00 4.000000000000000000e+02 -1.672886019172970671e+06 -1.672893674387257313e+06 2.300000000000000100e-01
-1.672893674387257313e+06 1.655851280752362072e+04 -1.664999999999975611e+00 4.000000000000000000e+02 -1.665240223570445785e+06 -1.665247881284732372e+06 5.450000000000000400e-01
-1.665247881284732372e+06 1.155849948323182980e+04 -1.667499999999975557e+00 4.000000000000000000e+02 -1.655212486074823886e+06 -1.655220146289110649e+06 5.500000000000000444e-01
-1.655220146289110649e+06 5.943309197427338404e+03 -1.669999999999975504e+00 4.000000000000000000e+02 -1.653562327312441310e+06 -1.653569990026728017e+06 4.600000000000000200e-01
-1.653569990026728017e+06 5.846845094342491393e+03 -1.672499999999975451e+00 4.000000000000000000e+02 -1.645949482709362637e+06 -1.645957147923649289e+06 1.510000000000000009e+00
-1.645957147923649289e+06 3.806056332580230901e+03 -1.674999999999975397e+00 4.000000000000000000e+02 -1.619199189274657751e+06 -1.619206856988944346e+06 1.729999999999999982e+00
-1.619206856988944346e+06 1.149287244565251603e+04 -1.677499999999975344e+00 4.000000000000000000e+02 -1.604139184180608485e+06 -1.604146854394895257e+06 1.070000000000000062e+00
-1.604146854394895257e+06 1.173703983034133125e+04 -1.679999999999975291e+00 4.000000000000000000e+02 -1.593977057811861392e+06 -1.593984730526148109e+06 1.219999999999999973e+00
-1.593984730526148109e+06 9.101100603888338810e+03 -1.682499999999975238e+00 4.000000000000000000e+02 -1.592135422640723409e+06 -1.592143097855010070e+06 2.650000000000000133e-01
-1.592143097855010070e+06 3.274606688511019456e+03 -1.684999999999975184e+00 4.000000000000000000e+02 -1.586717494707852602e+06 -1.586725172422139207e+06 1.100000000000000089e+00
-1.586725172422139207e+06 5.028584937343573984e+03 -1.687499999999975131e+00 4.000000000000000000e+02 -1.579891575332631823e+06 -1.579899255546918605e+06 1.909999999999999920e+00
-1.579899255546918605e+06 4.458826394521073780e+03 -1.689999999999975078e+00 4.000000000000000000e+02 -1.574235987457413692e+06 -1.574243670171700418e+06 6.899999999999999467e-01
-1.574243670171700418e+06 3.792737339017918202e+03 -1.692499999999975024e+00 4.000000000000000000e+02 -1.573186044700236060e+06 -1.573193729914522730e+06 1.629999999999999893e+00
